;1
8099;26.232
8100;27.287
8101;27.840
8102;27.819
8103;27.108
8104;25.012
8105;20.632
8106;19.190
8107;18.060
8108;17.140
8109;16.506
8110;16.127
8111;15.839
8112;15.531
8113;15.188
8114;14.836
8115;14.472
8116;14.094
8117;13.695
8118;13.838
8119;16.874
8120;20.255
8121;23.411
8122;25.658
8123;27.329
8124;28.491
8125;29.030
8126;28.916
8127;28.047
8128;25.906
8129;21.897
8130;20.578
8131;19.610
8132;18.722
8133;17.972
8134;17.373
8135;16.870
8136;16.431
8137;15.951
8138;15.443
8139;15.013
8140;14.656
8141;14.332
8142;14.363
8143;16.672
8144;19.956
8145;22.803
8146;25.027
8147;26.486
8148;27.389
8149;27.815
8150;27.741
8151;26.960
8152;25.028
8153;21.769
8154;20.371
8155;19.267
8156;18.461
8157;17.808
8158;17.089
8159;16.415
8160;15.834
8161;15.330
8162;14.893
8163;14.544
8164;14.229
8165;13.910
8166;13.828
8167;15.823
8168;19.317
8169;22.263
8170;24.406
8171;25.914
8172;26.830
8173;27.221
8174;27.006
8175;26.091
8176;24.169
8177;21.211
8178;19.734
8179;18.794
8180;18.074
8181;17.464
8182;16.802
8183;16.109
8184;15.480
8185;15.030
8186;14.675
8187;14.298
8188;13.912
8189;13.522
8190;13.373
8191;15.090
8192;18.232
8193;21.093
8194;23.279
8195;24.901
8196;25.929
8197;26.326
8198;26.087
8199;25.119
8200;23.076
8201;19.601
8202;18.276
8203;17.345
8204;16.644
8205;16.053
8206;15.547
8207;15.094
8208;14.680
8209;14.229
8210;13.725
8211;13.239
8212;12.860
8213;12.604
8214;12.889
8215;16.089
8216;19.701
8217;22.637
8218;24.713
8219;26.245
8220;27.268
8221;27.728
8222;27.640
8223;26.900
8224;24.375
8225;19.587
8226;18.152
8227;17.092
8228;16.100
8229;15.399
8230;15.013
8231;14.819
8232;14.732
8233;14.592
8234;14.214
8235;13.691
8236;13.232
8237;12.945
8238;13.328
8239;17.087
8240;20.109
8241;22.904
8242;25.194
8243;26.864
8244;27.973
8245;28.525
8246;28.445
8247;27.591
8248;24.789
8249;20.117
8250;18.592
8251;17.432
8252;16.510
8253;15.920
8254;15.572
8255;15.305
8256;15.056
8257;14.737
8258;14.345
8259;13.944
8260;13.533
8261;13.084
8262;12.980
8263;15.516
8264;18.760
8265;21.843
8266;24.398
8267;26.263
8268;27.494
8269;28.232
8270;28.355
8271;27.762
8272;25.344
8273;21.457
8274;19.830
8275;18.714
8276;17.846
8277;16.996
8278;16.383
8279;16.160
8280;15.819
8281;14.860
8282;14.335
8283;13.957
8284;13.460
8285;13.008
8286;12.690
8287;14.649
8288;17.437
8289;19.861
8290;21.780
8291;23.262
8292;24.283
8293;24.754
8294;24.645
8295;23.935
8296;21.760
8297;18.059
8298;16.871
8299;15.897
8300;14.999
8301;14.291
8302;13.712
8303;13.071
8304;12.466
8305;11.930
8306;11.448
8307;10.988
8308;10.533
8309;10.109
8310;10.070
8311;12.567
8312;16.031
8313;19.084
8314;21.260
8315;22.929
8316;24.127
8317;24.802
8318;24.933
8319;24.382
8320;21.880
8321;17.502
8322;16.133
8323;15.155
8324;14.032
8325;13.096
8326;12.498
8327;12.134
8328;11.875
8329;11.592
8330;11.238
8331;10.868
8332;10.493
8333;10.142
8334;10.263
8335;13.502
8336;16.942
8337;20.370
8338;22.821
8339;24.692
8340;25.944
8341;26.564
8342;26.493
8343;25.676
8344;22.802
8345;18.043
8346;16.577
8347;15.602
8348;14.877
8349;14.336
8350;13.816
8351;13.357
8352;12.943
8353;12.512
8354;12.087
8355;11.674
8356;11.273
8357;10.950
8358;11.122
8359;13.797
8360;17.609
8361;20.886
8362;23.159
8363;24.727
8364;25.730
8365;26.195
8366;26.062
8367;25.218
8368;23.071
8369;19.561
8370;18.258
8371;17.130
8372;16.280
8373;15.621
8374;15.026
8375;14.497
8376;13.892
8377;13.194
8378;12.584
8379;12.012
8380;11.442
8381;10.892
8382;10.603
8383;12.320
8384;15.489
8385;18.088
8386;20.052
8387;21.557
8388;22.563
8389;23.064
8390;22.995
8391;22.256
8392;20.625
8393;18.036
8394;16.348
8395;15.229
8396;14.392
8397;13.758
8398;13.243
8399;12.717
8400;12.174
8401;11.708
8402;11.343
8403;11.016
8404;10.661
8405;10.314
8406;10.199
8407;12.231
8408;15.819
8409;18.796
8410;20.654
8411;21.967
8412;22.918
8413;23.368
8414;23.241
8415;22.394
8416;20.620
8417;17.614
8418;16.368
8419;15.518
8420;14.850
8421;14.319
8422;13.863
8423;13.429
8424;12.948
8425;12.239
8426;11.604
8427;11.216
8428;11.120
8429;11.036
8430;11.101
8431;12.445
8432;15.011
8433;17.672
8434;19.590
8435;21.017
8436;22.045
8437;22.518
8438;22.431
8439;21.684
8440;19.797
8441;16.760
8442;15.512
8443;14.653
8444;14.008
8445;13.606
8446;13.297
8447;12.916
8448;12.540
8449;12.214
8450;11.908
8451;11.612
8452;11.322
8453;10.995
8454;10.913
8455;12.943
8456;16.107
8457;19.189
8458;21.399
8459;22.951
8460;24.063
8461;24.691
8462;24.657
8463;23.796
8464;21.619
8465;17.993
8466;16.522
8467;15.340
8468;14.407
8469;13.722
8470;13.261
8471;12.918
8472;12.539
8473;12.075
8474;11.545
8475;11.098
8476;10.717
8477;10.296
8478;10.256
8479;12.601
8480;15.989
8481;19.180
8482;21.524
8483;23.036
8484;24.095
8485;24.669
8486;24.591
8487;23.662
8488;21.353
8489;17.658
8490;16.163
8491;14.997
8492;14.055
8493;13.397
8494;12.967
8495;12.639
8496;12.306
8497;11.895
8498;11.422
8499;11.043
8500;10.751
8501;10.498
8502;10.582
8503;13.256
8504;16.700
8505;19.692
8506;22.123
8507;23.797
8508;24.834
8509;25.321
8510;25.153
8511;24.195
8512;21.835
8513;17.898
8514;16.431
8515;15.257
8516;14.409
8517;13.805
8518;13.294
8519;12.854
8520;12.425
8521;12.068
8522;11.708
8523;11.314
8524;10.831
8525;10.268
8526;10.170
8527;13.238
8528;16.616
8529;19.745
8530;22.421
8531;24.194
8532;25.339
8533;25.960
8534;26.005
8535;25.318
8536;22.311
8537;17.442
8538;15.836
8539;14.661
8540;13.746
8541;13.069
8542;12.534
8543;12.038
8544;11.676
8545;11.408
8546;11.125
8547;10.811
8548;10.459
8549;10.023
8550;10.133
8551;14.081
8552;17.702
8553;20.875
8554;23.360
8555;25.112
8556;26.245
8557;26.751
8558;26.612
8559;25.645
8560;22.272
8561;17.108
8562;15.367
8563;14.094
8564;13.293
8565;12.865
8566;12.498
8567;12.126
8568;11.751
8569;11.454
8570;11.187
8571;10.926
8572;10.687
8573;10.458
8574;10.713
8575;13.997
8576;17.670
8577;21.054
8578;23.353
8579;24.942
8580;25.905
8581;26.253
8582;25.956
8583;24.928
8584;22.500
8585;18.772
8586;17.313
8587;16.238
8588;15.337
8589;14.600
8590;14.074
8591;13.542
8592;12.976
8593;12.436
8594;11.781
8595;11.111
8596;10.508
8597;9.970
8598;9.627
8599;11.216
8600;14.293
8601;16.891
8602;18.949
8603;20.534
8604;21.686
8605;22.411
8606;22.465
8607;21.751
8608;19.889
8609;16.831
8610;15.252
8611;14.066
8612;13.144
8613;12.407
8614;11.791
8615;11.255
8616;10.723
8617;10.226
8618;9.779
8619;9.398
8620;9.069
8621;8.786
8622;8.866
8623;11.263
8624;14.739
8625;17.862
8626;20.264
8627;21.974
8628;23.151
8629;23.804
8630;23.783
8631;23.017
8632;20.740
8633;16.690
8634;15.275
8635;14.137
8636;13.261
8637;12.703
8638;12.341
8639;11.969
8640;11.484
8641;10.959
8642;10.505
8643;10.176
8644;9.908
8645;9.670
8646;9.776
8647;12.142
8648;15.666
8649;18.622
8650;20.786
8651;22.398
8652;23.457
8653;23.973
8654;23.862
8655;23.022
8656;20.905
8657;17.077
8658;15.775
8659;14.742
8660;13.897
8661;13.229
8662;12.644
8663;12.113
8664;11.460
8665;10.965
8666;10.538
8667;10.120
8668;9.762
8669;9.503
8670;9.633
8671;12.096
8672;15.420
8673;18.316
8674;20.430
8675;21.993
8676;23.107
8677;23.626
8678;23.576
8679;22.894
8680;20.826
8681;16.806
8682;15.376
8683;14.154
8684;13.304
8685;12.774
8686;12.392
8687;12.084
8688;11.688
8689;11.204
8690;10.754
8691;10.225
8692;9.755
8693;9.375
8694;9.449
8695;12.240
8696;15.695
8697;18.792
8698;20.888
8699;22.356
8700;23.345
8701;23.829
8702;23.706
8703;22.857
8704;20.648
8705;16.477
8706;15.162
8707;14.224
8708;13.603
8709;13.127
8710;12.736
8711;12.247
8712;11.801
8713;11.382
8714;10.957
8715;10.560
8716;10.201
8717;9.852
8718;9.726
8719;11.406
8720;14.324
8721;16.724
8722;18.513
8723;19.843
8724;20.681
8725;20.992
8726;20.675
8727;19.783
8728;18.206
8729;15.723
8730;14.550
8731;13.680
8732;12.936
8733;12.269
8734;11.633
8735;11.107
8736;10.660
8737;10.362
8738;10.047
8739;9.745
8740;9.428
8741;9.132
8742;9.138
8743;11.277
8744;14.366
8745;17.073
8746;19.340
8747;21.143
8748;22.416
8749;23.123
8750;23.242
8751;22.680
8752;20.704
8753;18.290
8754;17.274
8755;16.242
8756;15.001
8757;13.756
8758;12.677
8759;11.950
